Distance_(microns),Gray_Value
0.000000,26.500
0.015009,19.312
0.030018,13.270
0.045026,8.994
0.060035,7.163
0.075044,7.411
0.090053,9.796
0.105061,16.250
0.120070,30.398
0.135079,58.265
0.150088,104.888
0.165097,172.908
0.180105,254.020
0.195114,327.630
0.210123,365.750
0.225132,343.936
0.240140,271.837
0.255149,181.769
0.270158,105.071
0.285167,56.143
0.300176,30.571
0.315184,17.750
0.330193,12.061
0.345202,8.732
0.360211,5.857
0.375219,3.946
0.390228,2.995
0.405237,2.912
0.420246,2.000
