Distance_(microns),Gray_Value
0.000000,0.500
0.015009,1.500
0.030018,3.500
0.045026,7.000
0.060035,13.000
0.075044,25.000
0.090053,47.000
0.105061,80.500
0.120070,117.500
0.135079,141.500
0.150088,142.500
0.165097,123.500
0.180105,93.500
0.195114,62.000
0.210123,36.500
0.225132,20.000
0.240140,11.500
0.255149,8.500
0.270158,8.000
0.285167,8.000
0.300176,7.500
