Distance_(microns),Gray_Value
0.000000,0.000
0.015009,0.062
0.030018,1.000
0.045026,3.000
0.060035,8.000
0.075044,21.375
0.090053,47.750
0.105061,88.188
0.120070,123.500
0.135079,126.625
0.150088,97.250
0.165097,59.750
0.180105,33.250
0.195114,18.625
0.210123,11.750
0.225132,6.938
0.240140,4.000
