Distance_(microns),Gray_Value
0.000000,7.167
0.015009,9.179
0.030018,15.971
0.045026,31.691
0.060035,62.629
0.075044,112.497
0.090053,180.011
0.105061,263.044
0.120070,360.178
0.135079,470.047
0.150088,538.840
0.165097,543.667
0.180105,473.284
0.195114,327.884
0.210123,192.260
0.225132,96.245
0.240140,46.203
0.255149,23.590
0.270158,12.375
0.285167,6.590
0.300176,3.595
0.315184,1.970
0.330193,1.083
