Distance_(microns),Gray_Value
0.000000,0.000
0.015009,0.000
0.030018,0.000
0.045026,1.000
0.060035,3.889
0.075044,9.861
0.090053,23.667
0.105061,46.833
0.120070,76.333
0.135079,104.000
0.150088,124.389
0.165097,134.694
0.180105,133.667
0.195114,114.583
0.210123,81.611
0.225132,48.167
0.240140,24.222
0.255149,10.944
0.270158,4.500
