Distance_(microns),Gray_Value
0.000000,0.000
0.015009,0.000
0.030018,0.471
0.045026,1.579
0.060035,2.964
0.075044,5.555
0.090053,10.710
0.105061,21.998
0.120070,45.142
0.135079,85.043
0.150088,137.773
0.165097,186.184
0.180105,214.964
0.195114,212.779
0.210123,178.404
0.225132,124.570
0.240140,71.194
0.255149,35.164
0.270158,15.839
0.285167,6.623
0.300176,2.514
0.315184,0.804
0.330193,0.000
0.345202,0.000
