Distance_(microns),Gray_Value
0.000000,0.000
0.015009,0.000
0.030018,0.000
0.045026,0.929
0.060035,2.388
0.075044,4.847
0.090053,9.571
0.105061,17.500
0.120070,33.966
0.135079,63.531
0.150088,104.544
0.165097,140.497
0.180105,150.735
0.195114,128.803
0.210123,89.000
0.225132,51.592
0.240140,26.442
0.255149,14.092
0.270158,8.469
0.285167,5.976
0.300176,4.238
0.315184,3.000
