Distance_(microns),Gray_Value
0.000000,1.000
0.015009,1.976
0.030018,3.043
0.045026,6.990
0.060035,13.887
0.075044,26.376
0.090053,45.286
0.105061,70.278
0.120070,99.125
0.135079,123.122
0.150088,134.644
0.165097,127.333
0.180105,104.388
0.195114,74.424
0.210123,46.333
0.225132,25.204
0.240140,12.138
0.255149,5.810
0.270158,3.571
0.285167,3.643
0.300176,5.669
0.315184,9.500
