Distance_(microns),Gray_Value
0.000000,3.167
0.015009,5.376
0.030018,9.778
0.045026,18.114
0.060035,31.467
0.075044,56.366
0.090053,92.295
0.105061,133.634
0.120070,170.472
0.135079,182.402
0.150088,172.944
0.165097,142.694
0.180105,100.977
0.195114,62.879
0.210123,34.740
0.225132,16.780
0.240140,8.144
0.255149,3.654
0.270158,1.742
0.285167,0.848
0.300176,0.048
0.315184,0.000
0.330193,0.000
