Distance_(microns),Gray_Value
0.000000,8.500
0.015009,7.077
0.030018,6.118
0.045026,5.115
0.060035,4.154
0.075044,3.759
0.090053,5.391
0.105061,10.656
0.120070,22.072
0.135079,45.028
0.150088,86.521
0.165097,152.077
0.180105,241.851
0.195114,346.812
0.210123,450.373
0.225132,526.794
0.240140,544.109
0.255149,479.233
0.270158,354.787
0.285167,226.793
0.300176,133.167
0.315184,78.268
0.330193,49.243
0.345202,33.206
0.360211,23.811
0.375219,18.962
0.390228,15.000
