Distance_(microns),Gray_Value
0.000000,3.500
0.015009,3.740
0.030018,3.060
0.045026,2.340
0.060035,2.460
0.075044,3.500
0.090053,7.649
0.105061,17.669
0.120070,38.882
0.135079,76.639
0.150088,133.620
0.165097,199.634
0.180105,250.674
0.195114,262.789
0.210123,226.366
0.225132,158.300
0.240140,91.551
0.255149,44.905
0.270158,19.648
0.285167,8.469
0.300176,3.600
0.315184,1.840
0.330193,0.974
0.345202,0.922
0.360211,0.270
0.375219,1.000
