Distance_(microns),Gray_Value
0.000000,1.417
0.015009,3.388
0.030018,8.317
0.045026,21.099
0.060035,49.444
0.075044,102.391
0.090053,177.559
0.105061,242.983
0.120070,283.874
0.135079,265.222
0.150088,202.388
0.165097,122.776
0.180105,58.676
0.195114,24.855
0.210123,10.121
0.225132,4.840
0.240140,3.685
0.255149,3.982
0.270158,5.833
