Distance_(microns),Gray_Value
0.000000,3.667
0.015009,6.540
0.030018,11.300
0.045026,18.840
0.060035,33.608
0.075044,64.347
0.090053,131.735
0.105061,256.075
0.120070,437.434
0.135079,623.934
0.150088,723.389
0.165097,673.492
0.180105,506.777
0.195114,321.782
0.210123,184.244
0.225132,104.068
0.240140,62.859
0.255149,43.602
0.270158,32.426
0.285167,25.915
0.300176,20.703
0.315184,16.148
0.330193,13.187
0.345202,10.774
0.360211,9.042
0.375219,7.444
