Distance_(microns),Gray_Value
0.000000,21.500
0.015009,16.738
0.030018,16.108
0.045026,18.855
0.060035,26.323
0.075044,40.193
0.090053,59.927
0.105061,83.988
0.120070,108.211
0.135079,124.003
0.150088,124.359
0.165097,111.735
0.180105,90.525
0.195114,67.269
0.210123,47.381
0.225132,33.868
0.240140,25.316
0.255149,20.589
0.270158,18.157
0.285167,16.750
