Distance_(microns),Gray_Value
0.000000,2.417
0.015009,2.000
0.030018,2.000
0.045026,2.347
0.060035,4.389
0.075044,8.142
0.090053,15.792
0.105061,31.103
0.120070,56.997
0.135079,95.250
0.150088,139.133
0.165097,177.043
0.180105,197.722
0.195114,195.932
0.210123,170.599
0.225132,126.083
0.240140,78.559
0.255149,42.284
0.270158,20.875
0.285167,10.242
0.300176,5.716
0.315184,3.417
0.330193,2.147
0.345202,1.514
0.360211,1.000
