Distance_(microns),Gray_Value
0.000000,1.000
0.015009,4.500
0.030018,14.000
0.045026,35.750
0.060035,74.583
0.075044,124.889
0.090053,164.000
0.105061,173.694
0.120070,156.167
0.135079,124.833
0.150088,92.222
0.165097,64.917
0.180105,45.250
0.195114,32.000
0.210123,22.444
0.225132,14.333
