Distance_(microns),Gray_Value
0.000000,5.806
0.015009,5.706
0.030018,9.124
0.045026,17.417
0.060035,34.641
0.075044,70.460
0.090053,136.747
0.105061,237.413
0.120070,344.852
0.135079,406.292
0.150088,389.619
0.165097,313.619
0.180105,215.235
0.195114,126.766
0.210123,63.917
0.225132,28.372
0.240140,11.096
0.255149,4.500
