Distance_(microns),Gray_Value
0.000000,3.000
0.015009,4.217
0.030018,5.435
0.045026,6.978
0.060035,9.304
0.075044,14.087
0.090053,24.609
0.105061,46.565
0.120070,91.957
0.135079,171.804
0.150088,289.304
0.165097,426.630
0.180105,536.609
0.195114,558.913
0.210123,472.739
0.225132,322.413
0.240140,180.478
0.255149,88.370
0.270158,41.130
0.285167,20.935
0.300176,15.000
0.315184,15.565
0.330193,18.174
0.345202,20.000
