Distance_(microns),Gray_Value
0.000000,4.972
0.015009,7.267
0.030018,10.067
0.045026,13.556
0.060035,18.183
0.075044,25.333
0.090053,38.444
0.105061,64.333
0.120070,110.183
0.135079,168.600
0.150088,216.167
0.165097,222.800
0.180105,180.811
0.195114,114.733
0.210123,56.500
0.225132,23.556
0.240140,8.983
0.255149,3.533
0.270158,2.072
0.285167,3.067
0.300176,7.333
