Distance_(microns),Gray_Value
0.000000,5.000
0.015009,5.370
0.030018,5.060
0.045026,4.720
0.060035,5.300
0.075044,7.200
0.090053,12.860
0.105061,26.729
0.120070,57.422
0.135079,114.105
0.150088,205.600
0.165097,323.138
0.180105,427.070
0.195114,446.172
0.210123,371.278
0.225132,263.540
0.240140,167.949
0.255149,97.472
0.270158,51.445
0.285167,24.710
0.300176,10.740
0.315184,4.293
0.330193,1.654
0.345202,1.000
0.360211,1.000
0.375219,2.000
