Distance_(microns),Gray_Value
0.000000,0.000
0.015009,0.513
0.030018,1.527
0.045026,3.080
0.060035,6.213
0.075044,11.400
0.090053,18.350
0.105061,27.137
0.120070,38.583
0.135079,56.210
0.150088,82.050
0.165097,110.930
0.180105,126.610
0.195114,116.370
0.210123,87.683
0.225132,58.600
0.240140,39.087
0.255149,27.960
0.270158,22.910
0.285167,21.247
0.300176,22.533
0.315184,24.170
0.330193,22.913
0.345202,18.063
0.360211,11.260
0.375219,6.250
