Distance_(microns),Gray_Value
0.000000,3.0000
0.015009,3.0000
0.030018,2.9501
0.045026,2.9211
0.060035,3.7895
0.075044,5.6053
0.090053,9.2105
0.105061,14.8608
0.120070,25.4737
0.135079,43.2632
0.150088,68.2438
0.165097,89.7251
0.180105,93.1884
0.195114,76.3393
0.210123,50.0970
0.225132,27.0873
0.240140,12.6787
0.255149,5.5893
0.270158,2.7230
0.285167,1.5000
