Distance_(microns),Gray_Value
0.000000,18.389
0.015009,32.825
0.030018,63.792
0.045026,125.175
0.060035,213.222
0.075044,309.526
0.090053,346.611
0.105061,315.898
0.120070,247.083
0.135079,176.931
0.150088,119.882
0.165097,77.422
0.180105,47.111
0.195114,26.359
0.210123,12.688
0.225132,5.467
0.240140,2.528
