Distance_(microns),Gray_Value
0.000000,12.667
0.015009,12.093
0.030018,20.681
0.045026,42.108
0.060035,82.029
0.075044,139.941
0.090053,200.868
0.105061,244.936
0.120070,255.676
0.135079,226.574
0.150088,166.377
0.165097,99.235
0.180105,49.529
0.195114,21.961
0.210123,9.730
0.225132,4.667
0.240140,3.000
0.255149,3.417
