Distance_(microns),Gray_Value
0.000000,0.000
0.015009,0.679
0.030018,1.799
0.045026,5.333
0.060035,15.167
0.075044,34.500
0.090053,65.407
0.105061,99.920
0.120070,127.296
0.135079,136.611
0.150088,124.074
0.165097,95.321
0.180105,61.676
0.195114,34.333
0.210123,16.667
0.225132,7.333
0.240140,3.114
0.255149,1.253
0.270158,0.167
