Distance_(microns),Gray_Value
0.000000,2.000
0.015009,2.000
0.030018,2.000
0.045026,4.000
0.060035,10.000
0.075044,24.909
0.090053,57.818
0.105061,119.818
0.120070,205.273
0.135079,283.636
0.150088,312.545
0.165097,274.000
0.180105,190.818
0.195114,115.182
0.210123,65.364
0.225132,36.545
0.240140,20.636
0.255149,11.909
0.270158,7.727
0.285167,6.273
0.300176,5.182
0.315184,5.000
0.330193,4.000
